chrI+	91260	92654
chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	127298	134242
chrI+	128696	133809
chrI+	128698	133582
chrI+	530420	532855
chrI+	535789	536589
chrI+	535789	536881
chrI+	535793	536646
chrI+	535795	536496
chrI+	535795	536587
chrI+	535795	536588
chrI+	636724	637847
chrI+	654100	658692
chrI+	1156450	1157453
chrI+	1156580	1157459
chrI+	1156582	1157453
chrI+	1156582	1157454
chrI+	1340680	1341259
chrI+	1340705	1341253
chrI+	1416593	1424609
chrI+	1416593	1424609
chrI+	1543527	1556184
chrI+	1586019	1593661
chrI+	1629005	1633494
chrI+	1629011	1633365
chrI+	1698203	1701129
chrI+	1698351	1700788
chrI+	1721599	1733029
chrI+	1721599	1740273
chrI+	1832899	1834458
chrI+	1832899	1834458
chrI+	1832899	1834747
chrI+	1832899	1834747
chrI+	1832899	1834747
chrI+	1832899	1834752
chrI+	1832899	1834754
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	1835681	1841201
chrI+	1837629	1840889
chrI+	2064303	2064690
chrI+	2072680	2076908
chrI+	2072683	2076102
chrI+	2293134	2297309
chrI+	2293134	2297313
chrI+	2299851	2302806
chrI+	2300088	2302824
chrI+	2312496	2313009
chrI+	2312498	2312897
chrI+	2313273	2315761
chrI+	2727014	2727546
chrI+	2730004	2731455
chrI+	2730006	2731283
chrI+	2876932	2878514
chrI+	2876934	2878038
chrI+	3015744	3021520
chrI+	3267096	3269116
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3824949	3826516
chrI+	3824950	3826516
chrI+	3877066	3880686
chrI+	3877067	3880749
chrI+	3983174	3986917
chrI+	3983186	3986386
chrI+	3983187	3986386
chrI+	3995590	3996404
chrI+	4132502	4135063
chrI+	4132502	4135240
chrI+	4133033	4135063
chrI+	4178812	4182159
chrI+	4178814	4181739
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4634103	4635616
chrI+	4634105	4635403
chrI+	4655349	4659318
chrI+	4655351	4659318
chrI+	4655351	4660152
chrI+	4656425	4659318
chrI+	4769791	4771349
chrI+	4770293	4771359
chrI+	4770294	4771267
chrI+	5127832	5129608
chrI+	5131524	5133909
chrI+	5131524	5133923
chrI+	5131526	5133909
chrI+	5131527	5134102
chrI+	5131535	5133923
chrI+	5619571	5620668
chrI+	5619573	5620498
chrI+	5674263	5676241
chrI+	5736089	5741577
chrI+	5829395	5834314
chrI+	5832070	5834314
chrI+	6093305	6094422
chrI+	6093310	6094117
chrI+	6093311	6093993
chrI+	6093314	6094099
chrI+	6093339	6094422
chrI+	6215644	6216619
chrI+	6215778	6216646
chrI+	6284976	6289340
chrI+	6284976	6289340
chrI+	6284976	6289340
chrI+	6315231	6317269
chrI+	6315236	6317071
chrI+	6494293	6496069
chrI+	6741276	6741877
chrI+	6741278	6741877
chrI+	6741278	6741881
chrI+	6800386	6801969
chrI+	6836463	6838138
chrI+	6836469	6837933
chrI+	6843473	6845130
chrI+	6843473	6845188
chrI+	6847444	6849779
chrI+	6850420	6851211
chrI+	6854662	6857532
chrI+	7021982	7029053
chrI+	7235383	7238787
chrI+	7492041	7492929
chrI+	7492332	7493264
chrI+	7522112	7526709
chrI+	7552863	7554474
