chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	535789	536589
chrI+	535789	536881
chrI+	535793	536646
chrI+	535795	536496
chrI+	535795	536587
chrI+	535795	536588
chrI+	1088978	1089696
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	2072680	2076908
chrI+	2072683	2076102
chrI+	2078962	2085614
chrI+	2727014	2727546
chrI+	2878580	2880864
chrI+	2928395	2929658
chrI+	2928397	2929352
chrI+	3267096	3269116
chrI+	3620585	3625089
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3788039	3788901
chrI+	3908750	3909627
chrI+	4132502	4135063
chrI+	4132502	4135240
chrI+	4133033	4135063
chrI+	4175319	4177252
chrI+	4175321	4177131
chrI+	4190011	4193215
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4634103	4635616
chrI+	4634105	4635403
chrI+	4770294	4771267
chrI+	5736089	5741577
chrI+	5829393	5834643
chrI+	5829395	5834314
chrI+	5832070	5834314
chrI+	5842718	5843968
chrI+	6093310	6094117
chrI+	6093311	6093993
chrI+	6093314	6094099
chrI+	6317704	6319734
chrI+	6317704	6320433
chrI+	6318047	6318967
chrI+	6496912	6499554
chrI+	6497342	6499512
chrI+	6497441	6499467
chrI+	6497441	6499467
chrI+	6497443	6499467
chrI+	6497623	6499554
chrI+	6655717	6657507
chrI+	6836463	6838138
chrI+	6836469	6837933
chrI+	6850420	6851211
chrI+	6926152	6929662
chrI+	7522112	7526709
chrI+	7702419	7704577
chrI+	7726644	7726870
chrI+	7866126	7872562
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872073
chrI+	7866341	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866371	7872067
chrI+	7869621	7872067
chrI+	7889350	7894848
chrI+	7942713	7945581
chrI+	8281980	8284451
chrI+	8592085	8592918
chrI+	8692937	8693457
chrI+	8692939	8693461
chrI+	8728762	8730049
chrI+	8762899	8765621
chrI+	8763034	8765176
chrI+	8768194	8771177
chrI+	8768512	8771173
chrI+	8768514	8771173
chrI+	8768514	8771173
chrI+	8768514	8771173
chrI+	8768516	8771173
chrI+	8768520	8771173
chrI+	8971139	8972953
chrI+	9163428	9166803
chrI+	9163428	9166819
chrI+	9163496	9166819
chrI+	9163496	9166968
chrI+	9163565	9167191
chrI+	9669402	9670095
chrI+	9669404	9670087
chrI+	9689174	9690066
chrI+	9689186	9690086
chrI+	10178992	10179714
chrI+	10179006	10179682
chrI+	10330861	10331735
chrI+	10330868	10331724
chrI+	10436103	10436868
chrI+	10518365	10519148
chrI+	10551967	10552957
chrI+	10567877	10568997
chrI+	10567882	10568950
chrI+	10569096	10570014
chrI+	10569100	10570017
chrI+	11253191	11255873
chrI+	11422030	11423589
chrI+	11930646	11931749
chrI+	12118950	12119574
chrI+	12389598	12390966
chrI+	12652228	12654341
chrI+	12652301	12654341
chrI+	12652301	12654637
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652327	12653210
chrI+	12652335	12654341
chrI+	12652463	12654341
chrI+	13042530	13045103
chrI+	13339383	13340201
chrI+	13339384	13340008
chrI+	13340320	13343921
chrI+	13938021	13941848
chrI+	13952145	13953176
chrI+	13952147	13953130
chrI+	14643901	14646538
chrI+	14756697	14758417
