chrI+	91260	92654
chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	113165	113661
chrI+	127298	134242
chrI+	128696	133809
chrI+	128698	133582
chrI+	398895	412513
chrI+	488620	489908
chrI+	535789	536589
chrI+	535789	536881
chrI+	535793	536646
chrI+	535795	536496
chrI+	535795	536587
chrI+	535795	536588
chrI+	1340680	1341259
chrI+	1340705	1341253
chrI+	1365312	1375691
chrI+	1416593	1424609
chrI+	1698203	1701129
chrI+	1698351	1700788
chrI+	1701360	1701739
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	1978007	1983438
chrI+	2072680	2076908
chrI+	2072683	2076102
chrI+	2299851	2302806
chrI+	2300088	2302824
chrI+	2306987	2308913
chrI+	2312496	2313009
chrI+	2312498	2312897
chrI+	2313272	2315988
chrI+	2313273	2315761
chrI+	2727014	2727546
chrI+	2730004	2731455
chrI+	2730006	2731283
chrI+	3786597	3787477
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3788039	3788901
chrI+	3908750	3909627
chrI+	3983174	3986917
chrI+	3983186	3986386
chrI+	3983187	3986386
chrI+	4132502	4135063
chrI+	4132502	4135240
chrI+	4133033	4135063
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4634105	4635403
chrI+	4655349	4659318
chrI+	4655351	4659318
chrI+	4655351	4660152
chrI+	4656425	4659318
chrI+	4769791	4771349
chrI+	4770293	4771359
chrI+	4770294	4771267
chrI+	5127832	5129608
chrI+	5619571	5620668
chrI+	5619573	5620498
chrI+	5736089	5741577
chrI+	6093311	6093993
chrI+	6215644	6216619
chrI+	6215778	6216646
chrI+	6284976	6289340
chrI+	6284976	6289340
chrI+	6284976	6289340
chrI+	6315231	6317269
chrI+	6315236	6317071
chrI+	6513873	6517505
chrI+	6741276	6741877
chrI+	6741278	6741877
chrI+	6741278	6741881
chrI+	6836463	6838138
chrI+	6836469	6837933
chrI+	6847444	6849779
chrI+	6854662	6857532
chrI+	6915047	6916113
chrI+	6915049	6915959
chrI+	6951092	6951946
chrI+	7057058	7059174
chrI+	7057058	7059326
chrI+	7057200	7058616
chrI+	7057200	7059294
chrI+	7099730	7101760
chrI+	7235383	7238787
chrI+	7492041	7492929
chrI+	7492332	7493264
chrI+	7499841	7503228
chrI+	7501191	7503228
chrI+	7501311	7503228
chrI+	7695676	7698200
chrI+	7726644	7726870
chrI+	7840325	7846834
chrI+	8133885	8135032
chrI+	8134109	8134728
chrI+	8491282	8495830
chrI+	8491284	8495616
chrI+	8601351	8601998
chrI+	8692937	8693457
chrI+	8692939	8693461
chrI+	8762899	8765621
chrI+	8763034	8765176
chrI+	8808768	8813242
chrI+	8813752	8814976
chrI+	8813754	8814972
chrI+	9118107	9121235
chrI+	9163428	9166803
chrI+	9163428	9166819
chrI+	9163496	9166819
chrI+	9163496	9166968
chrI+	9163565	9167191
chrI+	9512443	9514745
chrI+	9512443	9514789
chrI+	9585196	9587189
chrI+	9585408	9587814
chrI+	9585412	9587124
chrI+	9631381	9632391
chrI+	9689174	9690066
chrI+	9689186	9690086
chrI+	9737812	9743502
chrI+	9737812	9744130
chrI+	9740395	9744130
chrI+	9773159	9773997
chrI+	9773159	9774004
chrI+	9773161	9773999
