chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	113165	113661
chrI+	461999	462655
chrI+	535789	536589
chrI+	535789	536881
chrI+	535793	536646
chrI+	535795	536496
chrI+	535795	536587
chrI+	535795	536588
chrI+	1156450	1157453
chrI+	1156580	1157459
chrI+	1156580	1157464
chrI+	1156580	1157589
chrI+	1156582	1157453
chrI+	1156582	1157454
chrI+	1586019	1593661
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	2071355	2072551
chrI+	2485871	2489500
chrI+	2727014	2727546
chrI+	2876932	2878514
chrI+	2876934	2878038
chrI+	2878580	2880864
chrI+	2928395	2929658
chrI+	2928395	2931254
chrI+	2928397	2929352
chrI+	3267096	3269116
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3788039	3788901
chrI+	4132502	4135063
chrI+	4132502	4135240
chrI+	4133033	4135063
chrI+	4175319	4177252
chrI+	4175321	4177131
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4634103	4635616
chrI+	4634105	4635403
chrI+	5127832	5129608
chrI+	5736089	5741577
chrI+	5829393	5834643
chrI+	5829395	5834314
chrI+	5832070	5834314
chrI+	6093310	6094117
chrI+	6093311	6093993
chrI+	6093314	6094099
chrI+	6093339	6094422
chrI+	6436004	6441032
chrI+	6496912	6499554
chrI+	6497342	6499512
chrI+	6497441	6499467
chrI+	6497441	6499467
chrI+	6497443	6499467
chrI+	6655717	6657507
chrI+	6836463	6838138
chrI+	6836469	6837933
chrI+	6926152	6929662
chrI+	7387354	7388712
chrI+	7492041	7492929
chrI+	7492332	7493264
chrI+	7501191	7503228
chrI+	7501311	7503228
chrI+	7522112	7526709
chrI+	7726644	7726870
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872073
chrI+	7866341	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866371	7872067
chrI+	7869621	7872067
chrI+	8281980	8284451
chrI+	8601351	8601998
chrI+	8728762	8730049
chrI+	8768194	8771177
chrI+	8768512	8771173
chrI+	8768514	8771173
chrI+	8768514	8771173
chrI+	8768514	8771173
chrI+	8768516	8771173
chrI+	8768520	8771173
chrI+	8971139	8972953
chrI+	9163428	9166803
chrI+	9163428	9166819
chrI+	9163496	9166819
chrI+	9163496	9166968
chrI+	9163565	9167191
chrI+	9470760	9472632
chrI+	9471541	9472345
chrI+	9471542	9472313
chrI+	9512443	9514745
chrI+	9585196	9587189
chrI+	9585412	9587124
chrI+	9689174	9690066
chrI+	9689186	9690086
chrI+	9727193	9728013
chrI+	9989790	9993501
chrI+	10178992	10179714
chrI+	10179006	10179682
chrI+	10330861	10331735
chrI+	10330868	10331724
chrI+	10436103	10436868
chrI+	10518365	10519148
chrI+	10551967	10552957
chrI+	10567877	10568997
chrI+	10567882	10568950
chrI+	10569096	10570014
chrI+	10569100	10570017
chrI+	10730463	10730664
chrI+	10734010	10736227
chrI+	11253191	11255873
chrI+	11930646	11931749
chrI+	12118950	12119574
chrI+	12389598	12390966
chrI+	12652228	12654341
chrI+	12652301	12654341
chrI+	12652301	12654637
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652327	12653210
chrI+	12652335	12654341
chrI+	12652463	12654341
chrI+	12904458	12905634
chrI+	12918707	12919263
chrI+	12918709	12919263
