chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	461999	462655
chrI+	488620	489908
chrI+	535789	536589
chrI+	535789	536881
chrI+	535793	536646
chrI+	535795	536496
chrI+	535795	536587
chrI+	535795	536588
chrI+	1049597	1050714
chrI+	1701360	1701739
chrI+	1721599	1733029
chrI+	1721599	1740273
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	2727014	2727546
chrI+	2878580	2880864
chrI+	2928395	2929658
chrI+	2928395	2931254
chrI+	2928397	2929352
chrI+	3267096	3269116
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3788039	3788901
chrI+	3796019	3796686
chrI+	4132502	4135063
chrI+	4132502	4135240
chrI+	4133033	4135063
chrI+	4149852	4150636
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4656425	4659318
chrI+	5736089	5741577
chrI+	5829393	5834643
chrI+	5829395	5834314
chrI+	5832070	5834314
chrI+	5842718	5843968
chrI+	6496912	6499554
chrI+	6497342	6499512
chrI+	6497441	6499467
chrI+	6497441	6499467
chrI+	6497443	6499467
chrI+	6497623	6499554
chrI+	6836463	6838138
chrI+	6836469	6837933
chrI+	6926152	6929662
chrI+	7522112	7526709
chrI+	7614116	7634137
chrI+	7726644	7726870
chrI+	7866126	7872562
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872073
chrI+	7866341	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866371	7872067
chrI+	7869621	7872067
chrI+	8255346	8256237
chrI+	8281980	8284451
chrI+	8601351	8601998
chrI+	8728762	8730049
chrI+	8768194	8771177
chrI+	8768512	8771173
chrI+	8768514	8771173
chrI+	8768514	8771173
chrI+	8768514	8771173
chrI+	8768516	8771173
chrI+	8768520	8771173
chrI+	9163428	9166803
chrI+	9163428	9166819
chrI+	9163496	9166819
chrI+	9163496	9166968
chrI+	9163565	9167191
chrI+	9471541	9472345
chrI+	9471542	9472313
chrI+	9669402	9670095
chrI+	9669404	9670087
chrI+	9689174	9690066
chrI+	9689186	9690086
chrI+	9727193	9728013
chrI+	9754111	9757886
chrI+	9788996	9789844
chrI+	9788998	9789842
chrI+	9788998	9789850
chrI+	10330861	10331735
chrI+	10330868	10331724
chrI+	10436103	10436868
chrI+	10551967	10552957
chrI+	10566338	10567288
chrI+	10567877	10568997
chrI+	10567882	10568950
chrI+	10569096	10570014
chrI+	10569100	10570017
chrI+	10730463	10730664
chrI+	11253191	11255873
chrI+	11422030	11423589
chrI+	11930646	11931749
chrI+	12118950	12119574
chrI+	12652228	12654341
chrI+	12652301	12654341
chrI+	12652301	12654637
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652327	12653210
chrI+	12652335	12654341
chrI+	12652463	12654341
chrI+	12918707	12919263
chrI+	12918709	12919263
chrI+	13938021	13941848
chrI+	13952145	13953176
chrI+	13952147	13953130
chrI+	14643901	14646538
chrI+	14756697	14758417
chrI+	14757047	14758772
chrI+	14757049	14758417
chrI+	14757050	14758417
chrI+	14759906	14761200
chrI+	14759916	14761104
chrII+	23330	24428
chrII+	23742	25381
chrII+	546680	551957
chrII+	546704	552018
chrII+	1321005	1322867
chrII+	1321042	1323093
chrII+	1321044	1322567
chrII+	2154014	2155241
chrII+	2816826	2819122
