chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	127298	134242
chrI+	128696	133809
chrI+	128698	133582
chrI+	173413	175932
chrI+	173413	175976
chrI+	398895	412513
chrI+	488620	489908
chrI+	530420	532855
chrI+	535789	536589
chrI+	535789	536881
chrI+	535793	536646
chrI+	535795	536496
chrI+	535795	536587
chrI+	535795	536588
chrI+	537126	541634
chrI+	537126	542192
chrI+	636724	637847
chrI+	654100	658692
chrI+	858420	871831
chrI+	897293	905855
chrI+	1041487	1048188
chrI+	1049597	1050714
chrI+	1156450	1157453
chrI+	1156580	1157459
chrI+	1156580	1157464
chrI+	1156580	1157589
chrI+	1156582	1157453
chrI+	1156582	1157454
chrI+	1340680	1341259
chrI+	1340705	1341253
chrI+	1365312	1375691
chrI+	1416593	1424609
chrI+	1543527	1556184
chrI+	1586019	1593661
chrI+	1629005	1633494
chrI+	1629011	1633365
chrI+	1698203	1701129
chrI+	1698351	1700788
chrI+	1701360	1701739
chrI+	1721599	1733029
chrI+	1721599	1740273
chrI+	1832899	1834458
chrI+	1832899	1834458
chrI+	1832899	1834458
chrI+	1832899	1834747
chrI+	1832899	1834747
chrI+	1832899	1834747
chrI+	1832899	1834747
chrI+	1832899	1834752
chrI+	1832899	1834754
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	1835681	1841201
chrI+	1837629	1840889
chrI+	2064303	2064690
chrI+	2064977	2065483
chrI+	2064979	2065483
chrI+	2071355	2072551
chrI+	2072680	2076908
chrI+	2072683	2076102
chrI+	2097349	2103278
chrI+	2197840	2209334
chrI+	2279836	2280868
chrI+	2293134	2297309
chrI+	2293134	2297313
chrI+	2299851	2302806
chrI+	2300088	2302824
chrI+	2312496	2313009
chrI+	2312498	2312897
chrI+	2313272	2315988
chrI+	2313273	2315761
chrI+	2316309	2318286
chrI+	2489978	2497372
chrI+	2620661	2621847
chrI+	2621959	2623269
chrI+	2727014	2727546
chrI+	2730004	2731455
chrI+	2730006	2731283
chrI+	2876932	2878514
chrI+	2876934	2878038
chrI+	2887652	2889435
chrI+	2928395	2931254
chrI+	2929835	2931362
chrI+	3015744	3021520
chrI+	3267096	3269116
chrI+	3782121	3783262
chrI+	3786597	3787477
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3788039	3788901
chrI+	3824949	3826516
chrI+	3824950	3826516
chrI+	3908750	3909627
chrI+	3983174	3986917
chrI+	3983186	3986386
chrI+	3983187	3986386
chrI+	3995590	3996404
chrI+	4132502	4135063
chrI+	4132502	4135240
chrI+	4133033	4135063
chrI+	4139410	4142771
chrI+	4175319	4177252
chrI+	4175321	4177131
chrI+	4178812	4182159
chrI+	4178814	4181739
chrI+	4266420	4267175
chrI+	4270699	4273325
chrI+	4270707	4273559
chrI+	4386792	4401981
chrI+	4554152	4555204
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4634103	4635616
chrI+	4634105	4635403
chrI+	4655349	4659318
chrI+	4655351	4659318
chrI+	4655351	4660152
chrI+	4656425	4659318
chrI+	4675137	4679391
chrI+	4677547	4678853
chrI+	4769791	4771349
chrI+	4770293	4771359
chrI+	4770294	4771267
chrI+	4937622	4941027
chrI+	4996843	5003161
chrI+	4996846	5002351
chrI+	5107847	5111008
chrI+	5127832	5129608
chrI+	5176320	5181389
chrI+	5244206	5245295
chrI+	5422787	5423267
chrI+	5430162	5431423
chrI+	5430168	5431158
chrI+	5430168	5431452
