chrI+	111037	112295
chrI+	111039	112272
chrI+	111039	112274
chrI+	127298	134242
chrI+	128696	133809
chrI+	128698	133582
chrI+	535789	536589
chrI+	535795	536587
chrI+	535795	536588
chrI+	636724	637847
chrI+	1156450	1157453
chrI+	1156580	1157459
chrI+	1156580	1157464
chrI+	1156580	1157589
chrI+	1156582	1157453
chrI+	1156582	1157454
chrI+	1340680	1341259
chrI+	1340705	1341253
chrI+	1834883	1835440
chrI+	1834885	1835440
chrI+	1835681	1841201
chrI+	2072680	2076908
chrI+	2072683	2076102
chrI+	2306987	2308913
chrI+	2730004	2731455
chrI+	2730006	2731283
chrI+	3003397	3005622
chrI+	3787591	3788912
chrI+	3788033	3788912
chrI+	3788035	3788864
chrI+	3788039	3788864
chrI+	3788039	3788901
chrI+	3987831	3988699
chrI+	4132502	4135063
chrI+	4133033	4135063
chrI+	4175321	4177131
chrI+	4564063	4565925
chrI+	4585115	4586178
chrI+	4585117	4586184
chrI+	4731606	4735257
chrI+	4747629	4759602
chrI+	4769791	4771349
chrI+	4770294	4771267
chrI+	5619571	5620668
chrI+	5619573	5620498
chrI+	5620784	5622924
chrI+	5736089	5741577
chrI+	6253704	6254879
chrI+	6315231	6317269
chrI+	6315236	6317071
chrI+	6366331	6368080
chrI+	6496912	6499554
chrI+	6497342	6499512
chrI+	6497441	6499467
chrI+	6497441	6499467
chrI+	6497443	6499467
chrI+	6497623	6499554
chrI+	6554704	6558594
chrI+	6569496	6572595
chrI+	6569557	6572431
chrI+	6569572	6572431
chrI+	6585306	6587883
chrI+	6836463	6838138
chrI+	6836469	6837933
chrI+	6847444	6849779
chrI+	6854662	6857532
chrI+	7244787	7246076
chrI+	7695676	7698200
chrI+	7840325	7846834
chrI+	7866126	7872562
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872067
chrI+	7866245	7872073
chrI+	7866341	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866350	7872067
chrI+	7866371	7872067
chrI+	7869621	7872067
chrI+	8413253	8416121
chrI+	8692937	8693457
chrI+	8692939	8693461
chrI+	8728762	8730049
chrI+	9056289	9057546
chrI+	9163428	9166803
chrI+	9163428	9166819
chrI+	9163496	9166819
chrI+	9163496	9166968
chrI+	9163565	9167191
chrI+	9471541	9472345
chrI+	9471542	9472313
chrI+	9512443	9514745
chrI+	9512443	9514789
chrI+	9585412	9587124
chrI+	9689174	9690066
chrI+	9689186	9690086
chrI+	9773159	9773997
chrI+	9773159	9774004
chrI+	9773161	9773999
chrI+	9773161	9774001
chrI+	9773163	9774000
chrI+	9773164	9774001
chrI+	9788998	9789842
chrI+	10330861	10331735
chrI+	10330868	10331724
chrI+	10436103	10436868
chrI+	10567877	10568997
chrI+	10567882	10568950
chrI+	10569096	10570014
chrI+	10569100	10570017
chrI+	10734006	10736596
chrI+	10734010	10736227
chrI+	11930646	11931749
chrI+	12652228	12654341
chrI+	12652301	12654341
chrI+	12652301	12654637
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652321	12654341
chrI+	12652335	12654341
chrI+	12652463	12654341
chrI+	12904457	12906215
chrI+	12904458	12905634
chrI+	12921991	12923428
chrI+	13347067	13349245
chrI+	13952145	13953176
chrI+	13952147	13953130
chrI+	14756697	14758417
chrI+	14757047	14758772
chrI+	14757049	14758417
chrI+	14757050	14758417
chrI+	14759906	14761200
chrI+	14759916	14761104
chrII+	99824	100096
